"Geschäft";"Geschäfts ID";"Datum und Uhrzeit";"Belegnummer";"Grund";"Buchungstext";"Währung";"Einnahmen";"Ausgaben";"Mehrwertsteuersatz";"Betrag MwSt";"Kassenbestand"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-01-03 13:43:52";"56297-28245446-D325-4F3D-9C53-5A3EDDFEA119-1992";"Sonstige Einnahme";"";"EUR";"3,50";"";"0,00";"0,00";"225,80"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-01-03 14:25:27";"56297-28245446-D325-4F3D-9C53-5A3EDDFEA119-1993";"Sonstige Einnahme";"";"EUR";"8,00";"";"0,00";"0,00";"233,80"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-01-03 14:42:13";"56297-28245446-D325-4F3D-9C53-5A3EDDFEA119-1994";"Sonstige Einnahme";"";"EUR";"11,30";"";"0,00";"0,00";"245,10"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-01-03 15:07:42";"56297-28245446-D325-4F3D-9C53-5A3EDDFEA119-1995";"Sonstige Einnahme";"";"EUR";"3,30";"";"0,00";"0,00";"248,40"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-01-03 16:00:26";"56297-28245446-D325-4F3D-9C53-5A3EDDFEA119-1996";"Sonstige Einnahme";"";"EUR";"4,00";"";"0,00";"0,00";"252,40"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-01-03 16:25:35";"56297-28245446-D325-4F3D-9C53-5A3EDDFEA119-1997";"Sonstige Einnahme";"";"EUR";"3,50";"";"0,00";"0,00";"255,90"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-01-03 16:27:55";"56297-28245446-D325-4F3D-9C53-5A3EDDFEA119-1998";"Sonstige Einnahme";"";"EUR";"7,30";"";"0,00";"0,00";"263,20"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-01-03 16:31:10";"56297-28245446-D325-4F3D-9C53-5A3EDDFEA119-1999";"Sonstige Einnahme";"";"EUR";"11,30";"";"0,00";"0,00";"274,50"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-01-03 16:32:49";"56297-28245446-D325-4F3D-9C53-5A3EDDFEA119-2000";"Sonstige Einnahme";"";"EUR";"8,28";"";"0,00";"0,00";"282,78"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-01-03 16:43:36";"56297-28245446-D325-4F3D-9C53-5A3EDDFEA119-2001";"Sonstige Einnahme";"";"EUR";"3,50";"";"0,00";"0,00";"286,28"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-01-03 16:43:47";"56297-28245446-D325-4F3D-9C53-5A3EDDFEA119-2002";"Sonstige Einnahme";"";"EUR";"7,70";"";"0,00";"0,00";"293,98"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-01-03 16:46:37";"56297-28245446-D325-4F3D-9C53-5A3EDDFEA119-2003";"Sonstige Einnahme";"";"EUR";"13,40";"";"0,00";"0,00";"307,38"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-01-03 18:35:36";"56297-28245446-D325-4F3D-9C53-5A3EDDFEA119-2004";"Sonstige Einnahme";"";"EUR";"2,80";"";"0,00";"0,00";"310,18"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-01-03 19:02:08";"56297-28245446-D325-4F3D-9C53-5A3EDDFEA119-2005";"Transfer von Kasse zur Bank";"";"EUR";"";"-160,18";"0,00";"0,00";"150,00"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-01-04 11:03:15";"56297-28245446-D325-4F3D-9C53-5A3EDDFEA119-2006";"Sonstige Einnahme";"";"EUR";"15,00";"";"0,00";"0,00";"165,00"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-01-04 11:04:46";"56297-28245446-D325-4F3D-9C53-5A3EDDFEA119-2007";"Sonstige Einnahme";"";"EUR";"23,80";"";"0,00";"0,00";"188,80"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-01-04 12:06:15";"56297-28245446-D325-4F3D-9C53-5A3EDDFEA119-2008";"Sonstige Einnahme";"";"EUR";"7,30";"";"0,00";"0,00";"196,10"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-01-04 12:18:40";"56297-28245446-D325-4F3D-9C53-5A3EDDFEA119-2009";"Sonstige Einnahme";"";"EUR";"4,40";"";"0,00";"0,00";"200,50"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-01-04 12:56:28";"56297-28245446-D325-4F3D-9C53-5A3EDDFEA119-2010";"Sonstige Einnahme";"";"EUR";"9,30";"";"0,00";"0,00";"209,80"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-01-04 13:09:03";"56297-28245446-D325-4F3D-9C53-5A3EDDFEA119-2011";"Sonstige Einnahme";"";"EUR";"5,10";"";"0,00";"0,00";"214,90"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-01-04 13:25:46";"56297-28245446-D325-4F3D-9C53-5A3EDDFEA119-2012";"Sonstige Einnahme";"";"EUR";"4,00";"";"0,00";"0,00";"218,90"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-01-04 13:27:29";"56297-28245446-D325-4F3D-9C53-5A3EDDFEA119-2013";"Sonstige Einnahme";"";"EUR";"4,00";"";"0,00";"0,00";"222,90"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-01-04 13:34:37";"56297-28245446-D325-4F3D-9C53-5A3EDDFEA119-2014";"Sonstige Einnahme";"";"EUR";"9,50";"";"0,00";"0,00";"232,40"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-01-04 13:41:08";"56297-28245446-D325-4F3D-9C53-5A3EDDFEA119-2015";"Sonstige Einnahme";"";"EUR";"8,00";"";"0,00";"0,00";"240,40"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-01-04 14:17:34";"56297-28245446-D325-4F3D-9C53-5A3EDDFEA119-2016";"Sonstige Einnahme";"";"EUR";"4,00";"";"0,00";"0,00";"244,40"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-01-04 14:21:17";"56297-28245446-D325-4F3D-9C53-5A3EDDFEA119-2017";"Sonstige Einnahme";"";"EUR";"10,70";"";"0,00";"0,00";"255,10"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-01-04 15:19:51";"56297-28245446-D325-4F3D-9C53-5A3EDDFEA119-2018";"Sonstige Einnahme";"";"EUR";"8,00";"";"0,00";"0,00";"263,10"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-01-04 15:47:55";"56297-28245446-D325-4F3D-9C53-5A3EDDFEA119-2019";"Sonstige Einnahme";"";"EUR";"5,40";"";"0,00";"0,00";"268,50"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-01-04 15:55:15";"56297-28245446-D325-4F3D-9C53-5A3EDDFEA119-2020";"Sonstige Einnahme";"";"EUR";"6,20";"";"0,00";"0,00";"274,70"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-01-04 16:11:17";"56297-28245446-D325-4F3D-9C53-5A3EDDFEA119-2021";"Sonstige Einnahme";"";"EUR";"3,50";"";"0,00";"0,00";"278,20"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-01-04 16:38:43";"56297-28245446-D325-4F3D-9C53-5A3EDDFEA119-2022";"Sonstige Einnahme";"";"EUR";"4,00";"";"0,00";"0,00";"282,20"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-01-04 16:59:26";"56297-28245446-D325-4F3D-9C53-5A3EDDFEA119-2023";"Sonstige Einnahme";"";"EUR";"8,30";"";"0,00";"0,00";"290,50"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-01-04 18:05:23";"56297-28245446-D325-4F3D-9C53-5A3EDDFEA119-2024";"Transfer von Kasse zur Bank";"";"EUR";"";"-140,50";"0,00";"0,00";"150,00"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-01-05 11:11:07";"56297-28245446-D325-4F3D-9C53-5A3EDDFEA119-2025";"Sonstige Einnahme";"";"EUR";"4,00";"";"0,00";"0,00";"154,00"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-01-05 11:48:08";"56297-28245446-D325-4F3D-9C53-5A3EDDFEA119-2026";"Sonstige Einnahme";"";"EUR";"4,00";"";"0,00";"0,00";"158,00"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-01-05 13:12:58";"56297-28245446-D325-4F3D-9C53-5A3EDDFEA119-2027";"Sonstige Einnahme";"";"EUR";"3,30";"";"0,00";"0,00";"161,30"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-01-05 13:25:55";"56297-28245446-D325-4F3D-9C53-5A3EDDFEA119-2028";"Trinkgeldauszahlung";"";"EUR";"";"-9,50";"0,00";"0,00";"151,80"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-01-05 14:32:31";"56297-28245446-D325-4F3D-9C53-5A3EDDFEA119-2029";"Sonstige Einnahme";"";"EUR";"4,70";"";"0,00";"0,00";"156,50"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-01-05 14:35:02";"56297-28245446-D325-4F3D-9C53-5A3EDDFEA119-2030";"Sonstige Einnahme";"";"EUR";"4,90";"";"0,00";"0,00";"161,40"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-01-05 15:12:01";"56297-28245446-D325-4F3D-9C53-5A3EDDFEA119-2031";"Sonstige Einnahme";"";"EUR";"5,00";"";"0,00";"0,00";"166,40"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-01-05 15:42:47";"56297-28245446-D325-4F3D-9C53-5A3EDDFEA119-2032";"Sonstige Einnahme";"";"EUR";"3,50";"";"0,00";"0,00";"169,90"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-01-05 16:01:38";"56297-28245446-D325-4F3D-9C53-5A3EDDFEA119-2033";"Sonstige Einnahme";"";"EUR";"3,30";"";"0,00";"0,00";"173,20"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-01-05 16:32:46";"56297-28245446-D325-4F3D-9C53-5A3EDDFEA119-2034";"Sonstige Einnahme";"";"EUR";"7,40";"";"0,00";"0,00";"180,60"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-01-05 16:34:29";"56297-28245446-D325-4F3D-9C53-5A3EDDFEA119-2035";"Sonstige Einnahme";"";"EUR";"6,60";"";"0,00";"0,00";"187,20"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-01-05 16:55:43";"56297-28245446-D325-4F3D-9C53-5A3EDDFEA119-2036";"Sonstige Einnahme";"";"EUR";"7,00";"";"0,00";"0,00";"194,20"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-01-05 17:28:22";"56297-28245446-D325-4F3D-9C53-5A3EDDFEA119-2037";"Sonstige Einnahme";"";"EUR";"9,30";"";"0,00";"0,00";"203,50"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-01-05 18:03:53";"56297-28245446-D325-4F3D-9C53-5A3EDDFEA119-2038";"Transfer von Kasse zur Bank";"";"EUR";"";"-53,50";"0,00";"0,00";"150,00"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-01-06 09:58:43";"56297-28245446-D325-4F3D-9C53-5A3EDDFEA119-2039";"Sonstige Einnahme";"";"EUR";"4,00";"";"0,00";"0,00";"154,00"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-01-06 11:10:11";"56297-28245446-D325-4F3D-9C53-5A3EDDFEA119-2040";"Sonstige Einnahme";"";"EUR";"15,50";"";"0,00";"0,00";"169,50"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-01-06 12:09:57";"56297-28245446-D325-4F3D-9C53-5A3EDDFEA119-2041";"Sonstige Einnahme";"";"EUR";"9,20";"";"0,00";"0,00";"178,70"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-01-06 13:10:11";"56297-28245446-D325-4F3D-9C53-5A3EDDFEA119-2042";"Sonstige Einnahme";"";"EUR";"4,00";"";"0,00";"0,00";"182,70"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-01-06 13:22:33";"56297-28245446-D325-4F3D-9C53-5A3EDDFEA119-2043";"Sonstige Einnahme";"";"EUR";"4,00";"";"0,00";"0,00";"186,70"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-01-06 13:56:59";"56297-28245446-D325-4F3D-9C53-5A3EDDFEA119-2044";"Sonstige Einnahme";"";"EUR";"3,70";"";"0,00";"0,00";"190,40"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-01-06 14:23:35";"56297-28245446-D325-4F3D-9C53-5A3EDDFEA119-2045";"Sonstige Einnahme";"";"EUR";"7,40";"";"0,00";"0,00";"197,80"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-01-06 14:39:45";"56297-28245446-D325-4F3D-9C53-5A3EDDFEA119-2046";"Sonstige Einnahme";"";"EUR";"11,30";"";"0,00";"0,00";"209,10"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-01-06 14:48:20";"56297-28245446-D325-4F3D-9C53-5A3EDDFEA119-2047";"Sonstige Einnahme";"";"EUR";"3,30";"";"0,00";"0,00";"212,40"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-01-06 14:57:34";"56297-28245446-D325-4F3D-9C53-5A3EDDFEA119-2048";"Sonstige Einnahme";"";"EUR";"7,00";"";"0,00";"0,00";"219,40"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-01-06 14:58:36";"56297-28245446-D325-4F3D-9C53-5A3EDDFEA119-2049";"Sonstige Einnahme";"";"EUR";"6,70";"";"0,00";"0,00";"226,10"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-01-06 14:59:37";"56297-28245446-D325-4F3D-9C53-5A3EDDFEA119-2050";"Sonstige Einnahme";"";"EUR";"13,40";"";"0,00";"0,00";"239,50"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-01-06 15:24:04";"56297-28245446-D325-4F3D-9C53-5A3EDDFEA119-2051";"Sonstige Einnahme";"";"EUR";"3,50";"";"0,00";"0,00";"243,00"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-01-06 15:24:14";"56297-28245446-D325-4F3D-9C53-5A3EDDFEA119-2052";"Sonstige Einnahme";"";"EUR";"3,50";"";"0,00";"0,00";"246,50"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-01-06 15:32:45";"56297-28245446-D325-4F3D-9C53-5A3EDDFEA119-2053";"Sonstige Einnahme";"";"EUR";"11,00";"";"0,00";"0,00";"257,50"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-01-06 15:34:42";"56297-28245446-D325-4F3D-9C53-5A3EDDFEA119-2054";"Sonstige Einnahme";"";"EUR";"8,00";"";"0,00";"0,00";"265,50"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-01-06 15:51:17";"56297-28245446-D325-4F3D-9C53-5A3EDDFEA119-2055";"Sonstige Einnahme";"";"EUR";"4,00";"";"0,00";"0,00";"269,50"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-01-06 15:54:24";"56297-28245446-D325-4F3D-9C53-5A3EDDFEA119-2056";"Sonstige Einnahme";"";"EUR";"5,40";"";"0,00";"0,00";"274,90"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-01-06 15:59:18";"56297-28245446-D325-4F3D-9C53-5A3EDDFEA119-2057";"Sonstige Einnahme";"";"EUR";"4,00";"";"0,00";"0,00";"278,90"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-01-06 15:59:55";"56297-28245446-D325-4F3D-9C53-5A3EDDFEA119-2058";"Sonstige Einnahme";"";"EUR";"9,20";"";"0,00";"0,00";"288,10"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-01-06 16:00:06";"56297-28245446-D325-4F3D-9C53-5A3EDDFEA119-2059";"Sonstige Einnahme";"";"EUR";"9,20";"";"0,00";"0,00";"297,30"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-01-06 16:08:48";"56297-28245446-D325-4F3D-9C53-5A3EDDFEA119-2060";"Sonstige Einnahme";"";"EUR";"8,00";"";"0,00";"0,00";"305,30"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-01-06 16:14:47";"56297-28245446-D325-4F3D-9C53-5A3EDDFEA119-2061";"Sonstige Einnahme";"";"EUR";"2,70";"";"0,00";"0,00";"308,00"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-01-06 16:22:14";"56297-28245446-D325-4F3D-9C53-5A3EDDFEA119-2062";"Sonstige Einnahme";"";"EUR";"7,30";"";"0,00";"0,00";"315,30"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-01-06 16:37:48";"56297-28245446-D325-4F3D-9C53-5A3EDDFEA119-2063";"Sonstige Einnahme";"";"EUR";"6,60";"";"0,00";"0,00";"321,90"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-01-06 16:40:15";"56297-28245446-D325-4F3D-9C53-5A3EDDFEA119-2064";"Sonstige Einnahme";"";"EUR";"4,00";"";"0,00";"0,00";"325,90"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-01-06 16:51:01";"56297-28245446-D325-4F3D-9C53-5A3EDDFEA119-2065";"Sonstige Einnahme";"";"EUR";"8,60";"";"0,00";"0,00";"334,50"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-01-06 17:00:51";"56297-28245446-D325-4F3D-9C53-5A3EDDFEA119-2066";"Sonstige Einnahme";"";"EUR";"3,30";"";"0,00";"0,00";"337,80"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-01-06 17:19:23";"56297-28245446-D325-4F3D-9C53-5A3EDDFEA119-2067";"Sonstige Einnahme";"";"EUR";"8,00";"";"0,00";"0,00";"345,80"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-01-06 18:06:35";"56297-28245446-D325-4F3D-9C53-5A3EDDFEA119-2068";"Transfer von Kasse zur Bank";"";"EUR";"";"-195,80";"0,00";"0,00";"150,00"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-01-07 10:40:26";"56297-28245446-D325-4F3D-9C53-5A3EDDFEA119-2069";"Sonstige Einnahme";"";"EUR";"5,10";"";"0,00";"0,00";"155,10"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-01-07 10:43:49";"56297-28245446-D325-4F3D-9C53-5A3EDDFEA119-2070";"Sonstige Einnahme";"";"EUR";"4,00";"";"0,00";"0,00";"159,10"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-01-07 12:01:39";"56297-28245446-D325-4F3D-9C53-5A3EDDFEA119-2071";"Sonstige Einnahme";"";"EUR";"6,40";"";"0,00";"0,00";"165,50"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-01-07 12:06:06";"56297-28245446-D325-4F3D-9C53-5A3EDDFEA119-2072";"Sonstige Einnahme";"";"EUR";"10,85";"";"0,00";"0,00";"176,35"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-01-07 12:07:09";"56297-28245446-D325-4F3D-9C53-5A3EDDFEA119-2073";"Sonstige Einnahme";"";"EUR";"0,99";"";"0,00";"0,00";"177,34"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-01-07 12:27:53";"56297-28245446-D325-4F3D-9C53-5A3EDDFEA119-2074";"Sonstige Einnahme";"";"EUR";"4,20";"";"0,00";"0,00";"181,54"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-01-07 12:39:13";"56297-28245446-D325-4F3D-9C53-5A3EDDFEA119-2075";"Sonstige Einnahme";"";"EUR";"4,00";"";"0,00";"0,00";"185,54"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-01-07 13:18:07";"56297-28245446-D325-4F3D-9C53-5A3EDDFEA119-2076";"Sonstige Einnahme";"";"EUR";"13,70";"";"0,00";"0,00";"199,24"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-01-07 13:48:12";"56297-28245446-D325-4F3D-9C53-5A3EDDFEA119-2077";"Sonstige Einnahme";"";"EUR";"4,40";"";"0,00";"0,00";"203,64"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-01-07 14:26:59";"56297-28245446-D325-4F3D-9C53-5A3EDDFEA119-2078";"Sonstige Einnahme";"";"EUR";"4,20";"";"0,00";"0,00";"207,84"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-01-07 14:59:42";"56297-28245446-D325-4F3D-9C53-5A3EDDFEA119-2079";"Sonstige Einnahme";"";"EUR";"4,00";"";"0,00";"0,00";"211,84"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-01-07 15:00:40";"56297-28245446-D325-4F3D-9C53-5A3EDDFEA119-2080";"Sonstige Einnahme";"";"EUR";"10,60";"";"0,00";"0,00";"222,44"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-01-07 15:09:50";"56297-28245446-D325-4F3D-9C53-5A3EDDFEA119-2081";"Sonstige Einnahme";"";"EUR";"4,00";"";"0,00";"0,00";"226,44"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-01-07 15:16:21";"56297-28245446-D325-4F3D-9C53-5A3EDDFEA119-2082";"Sonstige Einnahme";"";"EUR";"4,00";"";"0,00";"0,00";"230,44"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-01-07 15:44:44";"56297-28245446-D325-4F3D-9C53-5A3EDDFEA119-2083";"Sonstige Einnahme";"";"EUR";"11,50";"";"0,00";"0,00";"241,94"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-01-07 16:00:20";"56297-28245446-D325-4F3D-9C53-5A3EDDFEA119-2084";"Sonstige Einnahme";"";"EUR";"3,30";"";"0,00";"0,00";"245,24"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-01-07 16:11:12";"56297-28245446-D325-4F3D-9C53-5A3EDDFEA119-2085";"Sonstige Einnahme";"";"EUR";"4,00";"";"0,00";"0,00";"249,24"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-01-07 16:12:37";"56297-28245446-D325-4F3D-9C53-5A3EDDFEA119-2086";"Sonstige Einnahme";"";"EUR";"3,90";"";"0,00";"0,00";"253,14"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-01-07 17:15:38";"56297-28245446-D325-4F3D-9C53-5A3EDDFEA119-2087";"Sonstige Einnahme";"";"EUR";"6,70";"";"0,00";"0,00";"259,84"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-01-07 18:13:57";"56297-28245446-D325-4F3D-9C53-5A3EDDFEA119-2088";"Transfer von Kasse zur Bank";"";"EUR";"";"-109,84";"0,00";"0,00";"150,00"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-01-08 10:42:05";"56297-28245446-D325-4F3D-9C53-5A3EDDFEA119-2089";"Sonstige Einnahme";"";"EUR";"4,00";"";"0,00";"0,00";"154,00"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-01-08 10:54:56";"56297-28245446-D325-4F3D-9C53-5A3EDDFEA119-2090";"Sonstige Einnahme";"";"EUR";"50,00";"";"0,00";"0,00";"204,00"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-01-08 10:54:56";"56297-28245446-D325-4F3D-9C53-5A3EDDFEA119-2091";"Wechselgeld";"";"EUR";"";"-42,70";"0,00";"0,00";"161,30"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-01-08 10:57:18";"56297-28245446-D325-4F3D-9C53-5A3EDDFEA119-2092";"Sonstige Einnahme";"";"EUR";"3,80";"";"0,00";"0,00";"165,10"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-01-08 11:44:53";"56297-28245446-D325-4F3D-9C53-5A3EDDFEA119-2093";"Sonstige Einnahme";"";"EUR";"10,00";"";"0,00";"0,00";"175,10"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-01-08 11:44:53";"56297-28245446-D325-4F3D-9C53-5A3EDDFEA119-2094";"Wechselgeld";"";"EUR";"";"-3,30";"0,00";"0,00";"171,80"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-01-08 12:25:35";"56297-28245446-D325-4F3D-9C53-5A3EDDFEA119-2095";"Sonstige Einnahme";"";"EUR";"4,00";"";"0,00";"0,00";"175,80"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-01-08 14:22:16";"56297-28245446-D325-4F3D-9C53-5A3EDDFEA119-2096";"Sonstige Einnahme";"";"EUR";"10,00";"";"0,00";"0,00";"185,80"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-01-08 14:22:16";"56297-28245446-D325-4F3D-9C53-5A3EDDFEA119-2097";"Wechselgeld";"";"EUR";"";"-6,00";"0,00";"0,00";"179,80"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-01-08 14:39:43";"56297-28245446-D325-4F3D-9C53-5A3EDDFEA119-2098";"Sonstige Einnahme";"";"EUR";"5,00";"";"0,00";"0,00";"184,80"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-01-08 14:39:43";"56297-28245446-D325-4F3D-9C53-5A3EDDFEA119-2099";"Wechselgeld";"";"EUR";"";"-1,50";"0,00";"0,00";"183,30"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-01-08 14:56:42";"56297-28245446-D325-4F3D-9C53-5A3EDDFEA119-2100";"Sonstige Einnahme";"";"EUR";"6,20";"";"0,00";"0,00";"189,50"
